,eps,n_samples,silhouette_score
0,35,10,-0.39203925458158134
0,17,5,-0.3935191899439204
0,53,13,-0.3938988987310023
0,49,14,-0.3960164982275048
0,48,14,-0.3960164982275048
0,50,14,-0.3960164982275048
0,77,21,-0.397125186100333
0,76,21,-0.397125186100333
0,71,20,-0.3974236854587455
0,9,2,-0.3980169809312731
0,14,4,-0.3982398274988124
0,52,13,-0.3982549142971351
0,75,21,-0.39827465326364736
0,74,21,-0.39827465326364736
0,69,20,-0.39858548709819047
0,70,20,-0.39858548709819047
0,68,20,-0.39858548709819047
0,38,11,-0.39875192280780425
0,49,12,-0.39887202289623014
0,38,12,-0.3996458194041631
0,48,12,-0.3998769155882474
0,82,22,-0.39994582919188615
0,64,18,-0.40028057803359945
0,63,18,-0.4014354779346937
0,67,19,-0.40184371686342546
0,29,11,-0.40295368885479965
0,30,9,-0.40327288256481386
0,52,15,-0.4037351529360506
0,89,23,-0.4038195710267962
0,88,23,-0.4038195710267962
0,28,11,-0.4041767678737621
0,61,17,-0.40578386594900007
0,66,17,-0.4064293130804733
0,47,14,-0.4071285515211216
0,40,13,-0.40716330327073563
0,27,11,-0.4076322544160168
0,22,7,-0.40776816393433124
0,66,19,-0.4080529348500151
0,47,12,-0.4087774900885327
0,34,10,-0.4096699637513091
0,58,16,-0.41026188944790715
0,65,19,-0.41086598433418936
0,73,21,-0.41087374694345763
0,46,12,-0.41236725756782505
0,46,14,-0.41321084070032277
0,57,16,-0.4132538569842688
0,11,3,-0.4149080423555761
0,33,10,-0.41498757888984583
0,56,16,-0.41681107907101195
0,45,14,-0.4172994835272753
0,72,21,-0.41802717952383817
0,45,12,-0.41892753341475764
0,44,12,-0.41892753341475764
0,51,15,-0.4192789604869976
0,37,12,-0.419854684712831
0,59,17,-0.42119915545750625
0,60,17,-0.42119915545750625
0,26,8,-0.4223809758672616
0,66,20,-0.4231119516087981
0,67,20,-0.4231119516087981
0,71,21,-0.42334600270537104
0,29,9,-0.4233612831108668
0,32,10,-0.4233668115049797
0,58,17,-0.4234982540109335
0,37,11,-0.4241782980904334
0,68,21,-0.42449151161171234
0,69,21,-0.42449151161171234
0,70,21,-0.42449151161171234
0,64,19,-0.4258978934927288
0,36,11,-0.426804144162705
0,63,19,-0.4270421496465625
0,60,18,-0.4275370023608863
0,61,18,-0.4275370023608863
0,62,19,-0.4275370023608863
0,55,16,-0.42767346143902263
0,26,9,-0.4277429544782756
0,62,18,-0.4285875298570992
0,28,9,-0.4287732678001995
0,64,20,-0.4289590448103417
0,64,21,-0.4289590448103417
0,65,20,-0.4289590448103417
0,66,21,-0.4289590448103417
0,67,21,-0.4289590448103417
0,65,21,-0.4289590448103417
0,19,6,-0.4293361617884274
0,44,14,-0.42945445256240533
0,43,14,-0.42945445256240533
0,60,19,-0.42979851776974487
0,61,19,-0.42979851776974487
0,59,18,-0.42979851776974487
0,59,19,-0.42979851776974487
0,27,9,-0.4300162679285124
0,63,20,-0.4300795790927368
0,62,20,-0.4300795790927368
0,39,13,-0.43033851730035266
0,54,16,-0.4309493996367044
0,41,14,-0.43098780526036334
0,42,14,-0.43098780526036334
0,58,18,-0.4311285829492879
0,58,19,-0.4311285829492879
0,57,18,-0.4311285829492879
0,57,17,-0.4311285829492879
0,53,16,-0.4322188480376699
0,52,16,-0.4322188480376699
0,54,17,-0.4322794673812131
0,56,17,-0.4322794673812131
0,55,18,-0.4322794673812131
0,55,17,-0.4322794673812131
0,56,18,-0.4322794673812131
0,63,21,-0.4323305750663133
0,59,20,-0.4323305750663133
0,61,21,-0.4323305750663133
0,61,20,-0.4323305750663133
0,60,20,-0.4323305750663133
0,59,21,-0.4323305750663133
0,60,21,-0.4323305750663133
0,62,21,-0.4323305750663133
0,38,13,-0.4332327240750796
0,58,20,-0.43366104629065305
0,57,19,-0.43366104629065305
0,8,5,-0.43402704898851696
0,56,19,-0.43480712473901684
0,53,17,-0.43480712473901684
0,51,16,-0.43644775068878117
0,16,5,-0.43750857203351845
0,51,18,-0.43777838156419874
0,53,18,-0.43777838156419874
0,54,18,-0.43777838156419874
0,51,17,-0.43777838156419874
0,52,17,-0.43777838156419874
0,52,18,-0.43777838156419874
0,50,15,-0.4392595977061252
0,50,16,-0.4392704654454295
0,37,13,-0.44220357473949484
0,36,12,-0.44257963750191676
0,49,17,-0.443438239692281
0,50,17,-0.443438239692281
0,49,16,-0.443438239692281
0,49,15,-0.44380487922545575
0,48,16,-0.4449365849563964
0,48,15,-0.4453318649253944
0,25,9,-0.44580036708105447
0,46,15,-0.447991365488936
0,47,15,-0.447991365488936
0,43,15,-0.447991365488936
0,44,15,-0.447991365488936
0,45,15,-0.447991365488936
0,25,8,-0.4480374848322075
0,35,12,-0.4499954109412853
0,21,7,-0.45033001040743864
0,34,12,-0.45151438439612557
0,42,12,-0.45223048619696843
0,43,12,-0.45223048619696843
0,40,14,-0.4524504289810469
0,33,12,-0.45268472974011165
0,35,11,-0.45604102232128413
0,38,14,-0.45965545755761056
0,39,14,-0.45965545755761056
0,13,4,-0.4599109535978536
0,24,9,-0.46002996865029355
0,41,12,-0.4636033520443525
0,18,6,-0.4666470574002669
0,31,10,-0.4670535784517534
0,40,12,-0.4674332684662357
0,28,10,-0.4687196856735809
0,23,9,-0.4708136730506992
0,32,12,-0.47086961941638983
0,20,8,-0.47191997867911184
0,24,8,-0.47475913083194665
0,22,9,-0.4779395961225963
0,15,5,-0.4786395560266597
0,21,9,-0.4794244528653019
0,20,7,-0.4800369878951129
0,23,8,-0.4803424753823551
0,26,10,-0.4804555460787956
0,27,10,-0.48472318715060836
0,30,10,-0.48511918260189774
0,39,12,-0.4877875256026334
0,10,3,-0.48868462572271226
0,29,10,-0.4908183327602481
0,8,2,-0.4911217891574233
0,18,7,-0.496915416006242
0,20,9,-0.49785891937197496
0,22,8,-0.49795781978496867
0,12,4,-0.49935502531887327
0,34,11,-0.49975054583259376
0,21,10,-0.5005259289775524
0,19,8,-0.5038706186527702
0,23,10,-0.5047998272109702
0,20,10,-0.5057155245460806
0,25,10,-0.5087042252569939
0,22,10,-0.5088169828533224
0,17,6,-0.5097226518301567
0,24,10,-0.5113522992602121
0,33,11,-0.5158767973979076
0,18,9,-0.5160856225865889
0,17,7,-0.5180210477396007
0,11,6,-0.520002297235638
0,18,8,-0.5218766511187979
0,19,9,-0.5230918855423295
0,32,11,-0.5233056204875408
0,21,8,-0.5241391813720274
0,13,7,-0.5260604003689806
0,14,5,-0.5260713630047038
0,16,7,-0.5316508527134549
0,17,9,-0.5322203118674493
0,31,11,-0.5325630738481532
0,19,7,-0.5342975600098621
0,16,9,-0.5363268819576256
0,13,8,-0.5377684638158329
0,9,3,-0.538504153809082
0,15,7,-0.5389833016391138
0,12,7,-0.5396316700370383
0,17,8,-0.5401189759672372
0,11,4,-0.5412284633894596
0,16,8,-0.5429124626925828
0,12,6,-0.5451991857166679
0,30,11,-0.546860129558769
0,7,2,-0.5476405596847513
0,15,8,-0.5502555772899789
0,16,6,-0.5509378343513387
0,14,8,-0.5512623090938668
0,14,7,-0.5520117865654546
0,13,5,-0.5657644937325074
0,10,5,-0.5713536982598612
0,10,4,-0.5719969868257504
0,15,6,-0.5726374847173505
0,3,3,-0.5737085639335622
0,12,5,-0.5764851448215189
0,6,4,-0.5881598563210205
0,9,5,-0.5905264319631893
0,14,6,-0.5955604986343239
0,5,4,-0.5980795880807775
0,8,3,-0.5987821412679719
0,8,4,-0.599936030687909
0,11,5,-0.6008314008581772
0,7,4,-0.6016436006028408
0,4,3,-0.6110580119123307
0,13,6,-0.6119606123493639
0,7,3,-0.6217059133125418
0,6,2,-0.6225209308057318
0,9,4,-0.6239473248350011
0,6,3,-0.6473151341811
0,5,3,-0.6553343137505583
0,1,2,-0.6895233443832958
0,5,2,-0.6941643760687686
0,4,2,-0.7415506104389673
0,2,2,-0.7679283274052938
0,3,2,-0.8109021607450428
